"id","legacyId","firstName","lastName","department","avgRating","avgDifficulty","numRatings","wouldTakeAgainPercent","ratings_r1","ratings_r2","ratings_r3","ratings_r4","ratings_r5","ratings_total","attendance_yes","attendance_no","attendance_neither","credit_yes","credit_no","credit_neither","tag_1_name","tag_1_count","tag_2_name","tag_2_count","tag_3_name","tag_3_count","tag_4_name","tag_4_count","tag_5_name","tag_5_count"
"VGVhY2hlci0xNTYwNTg5","1560589","Raymond","Mitchell","Computer Science","1.8","3.9","7","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNzgwMTE0","2780114","Magnus","Felke","Management","5","2.5","6","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNzA1NDUw","2705450","Lingyan","Shi","Engineering","3.7","3.3","3","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yOTkwNjYy","2990662","Nicole","Kenley","Writing","5","1.5","2","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMDQ4ODQ4","3048848","Uri","Manor","Biology","5","2.9","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMTA2OTEw","3106910","Nadia","Villafuerte","Literature","5","2","1","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMTA2ODg5","3106889","Nadia","Vazquez","Literature","5","1","1","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xODAyNTAx","1802501","Neal","Devaraj","Chemistry","3.6","3.1","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNDU0ODU3","2454857","Lorena","Gomez Mostajo","Visual Arts","3.3","2.8","6","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMDAxNTQz","3001543","Monika","Gosin","Ethnic Studies","3.2","2","5","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci01MzI4OTU=","532895","Piotr","Winkielman","Psychology","3.5","2.5","35","-1","","","","","","","","","","","","","Participation matters","4","Lecture heavy","3","Get ready to read","2","Clear grading criteria","2","Hilarious","2"
"VGVhY2hlci0yMzg4MzI4","2388328","Pinar","Yoldas","Visual Arts","2.9","2.5","15","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yMzcxNDEy","2371412","Nadia","Polikarpova","Computer Science","2.9","4.1","11","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNjIyOTky","2622992","Jennifer","Falcon","Writing","2.9","3.6","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNzMyODk=","273289","Lisa","Lampert","Literature","3.8","3","47","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci05OTk2MDE=","999601","Monte","Johnson","Philosophy","4.3","3.3","38","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yOTM1OTgx","2935981","Yousaf","Habib","Mathematics","2.6","3.7","33","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci04NzkwNTY=","879056","Holly","Bauer","Writing","3.8","3.4","19","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xNTE0NTk3","1514597","William","Tronzo","Visual Arts","4.5","1.7","14","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNjA0NzAx","2604701","Touri","Behrouz","Electrical Engineering & Computer Science","1.8","4.3","42","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xMTcxMjI4","1171228","Stacey","Brydges","Chemistry","3.7","3.3","256","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xNTUxMzkx","1551391","Robert","Houskeeper","Accounting","3","3","46","-1","15","7","2","6","16","46","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xMDg4MTk2","1088196","Ryan","Kastner","Engineering","3.9","3.2","25","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yODI1Mjc0","2825274","Yunze","Lu","Mathematics","4.3","2.6","12","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMDQzMTM1","3043135","Xie","Wu","Mathematics","2","3.7","6","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yOTg5NzI4","2989728","Aftab","Jassal","Anthropology","3.5","1.8","6","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNjc2Njkz","2676693","Jac","Jemc","Literature","4.3","2.3","4","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMDU2MDc4","3056078","Aaron","Rosengren","Engineering","1.3","3","3","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xNjExOTEx","1611911","Carolyn","Kurle","Biology","4.6","2.3","71","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xMjg5ODI5","1289829","Britta","Larsen","Psychology","4.6","2.8","9","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xNDA2MzIw","1406320","Paul","Niehaus","Economics","4","3.1","7","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xMTYwNzM1","1160735","Deanna","Erdmann","Visual Arts","4.8","3.1","7","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMDg2MjQ0","3086244","Ryan","Rosenberg","Writing","4.3","3.7","3","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMTA1Mzk3","3105397","Lin","Chujun","Psychology","3","3.5","2","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0zMTA1NjIz","3105623","Graham","Bishop","Writing","2","3","1","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yODM2OTQ2","2836946","Panchali","Nag","Mathematics","2.7","3.2","15","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNzQ5MDAy","2749002","Brian","Tran","Mathematics","5","3","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNDM3NjIy","2437622","Victoria","Rodriguez-Operana","Education","4.5","2","6","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci04MTIyMDY=","812206","Luis","Martin-Cabrera","Literature","4.9","2.5","14","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xOTE1OTY=","191596","John","Welchman","Fine Arts","3.8","3.4","12","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNzc5MDMz","2779033","Matthew","Lovett-Baron","Biological Sciences","2.9","4","9","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNjIyOTkx","2622991","Pengtao","Xie","Electrical Engineering & Computer Science","4.1","3","15","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yMjM0MDg1","2234085","Claire","Edington","History","4.9","2.1","13","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0yNjU3MzY3","2657367","Li","Xu","Languages","4.2","3","6","83.3333","1","0","0","1","4","6","6","0","0","6","0","0","Participation matters","4","Graded by few things","3","Accessible outside class","3","Tough grader","2","Caring","2"
"VGVhY2hlci0xNTQwODcx","1540871","Yishi","Jin","Biology","3.4","3","5","50","2","0","0","0","3","5","3","0","1","4","0","1","Participation matters","4","Gives good feedback","2","Caring","2","Tough grader","1","Get ready to read","1"
"VGVhY2hlci0yOTM1NDI3","2935427","Anisa","Flowers","Languages","5","3.5","2","100","0","0","0","0","2","2","2","0","0","2","0","0","Amazing lectures ","1","Hilarious","1","Caring","1","","","",""
"VGVhY2hlci0yMjEyNzE5","2212719","Kelly","Silva","Writing","3.6","3.4","15","66.6667","2","3","1","2","7","15","14","0","1","14","1","0","Gives good feedback","8","Tough grader","6","Participation matters","4","Accessible outside class","4","Get ready to read","3"
"VGVhY2hlci03Nzg2MzU=","778635","Ranjit","Jhala","Computer Science","3.6","3.4","15","50","3","0","2","3","7","15","3","0","12","4","0","12","Hilarious","2","Participation matters","1","Amazing lectures ","1","Clear grading criteria","1","",""
"VGVhY2hlci0xODgzODIw","1883820","Xuemei","Huang","Chemistry","2.7","3.7","15","42.8571","6","1","1","5","2","15","2","0","2","15","0","0","Test heavy","6","Lecture heavy","5","Clear grading criteria","4","Caring","3","Graded by few things","3"
"VGVhY2hlci0yNzAxMTgz","2701183","Maysa","Nichter","Political Science","4.6","2.4","14","92.8571","1","0","0","1","12","14","4","0","1","14","0","0","Accessible outside class","7","Inspirational","6","Caring","6","Amazing lectures ","4","Graded by few things","4"
"VGVhY2hlci0zMDYyOTgy","3062982","Kevin","Day","Music","5","1","8","100","0","0","0","0","8","8","8","0","0","8","0","0","EXTRA CREDIT","5","Amazing lectures ","4","Caring","4","Graded by few things","4","Inspirational","2"
"VGVhY2hlci0yNjAwMzE3","2600317","Anastasia","Kiyonaga","Cognitive Science","4.5","2.3","25","84","0","1","2","5","17","25","5","0","1","26","0","0","EXTRA CREDIT","10","Clear grading criteria","9","Get ready to read","5","Amazing lectures ","5","Caring","5"
"VGVhY2hlci02MTU2Nzk=","615679","Gabriel","Rebeiz","Engineering","3.6","4.4","16","66.6667","0","2","6","4","4","16","2","0","9","8","0","10","Inspirational","2","Hilarious","2","Lecture heavy","2","Test heavy","2","Tough grader","1"
"VGVhY2hlci0yMzQ3MDEw","2347010","Sean","Compas","Literature","4.2","3.2","16","87.5","2","0","1","3","10","16","17","0","0","17","0","0","Caring","9","Get ready to read","8","Graded by few things","5","Tough grader","4","Accessible outside class","4"
"VGVhY2hlci0yNjgwNTkx","2680591","Bill","Geibel","Communication","4.8","2.3","4","100","0","0","0","1","3","4","4","0","0","4","0","0","Participation matters","2","Amazing lectures ","2","Caring","2","Tough grader","1","Group projects","1"
"VGVhY2hlci0yNDQ5NjU2","2449656","Kenji","Nomura","Engineering","3","2.8","4","50","1","1","0","1","1","4","1","0","0","5","0","0","Skip class? You won't pass.","1","Amazing lectures ","1","Caring","1","Respected","1","Lecture heavy","1"
"VGVhY2hlci02MDg5NjM=","608963","Nancy","Gilson","Writing","3.7","3.1","68","54.5455","2","8","12","16","30","68","2","0","63","11","1","63","Get ready to read","6","So many papers","4","Tough grader","3","Lots of homework","3","Caring","2"
"VGVhY2hlci0yODA5ODIx","2809821","Kathleen","Davis","Management","1","3","1","0","1","0","0","0","0","1","1","0","0","1","0","0","Group projects","1","Lecture heavy","1","","","","","",""
"VGVhY2hlci0yNzc5NTUx","2779551","Sara","Jackrel","Biology","1.8","4.3","12","16.6667","6","4","0","2","0","12","5","0","0","13","0","0","Tough grader","7","Test heavy","5","Graded by few things","5","EXTRA CREDIT","2","Caring","2"
"VGVhY2hlci0yNTgwNjgw","2580680","Vincent","Nijs","Business","3.1","3.3","7","57.1429","3","0","0","1","3","7","7","0","1","8","0","0","Lots of homework","3","Tough grader","2","Amazing lectures ","2","Inspirational","2","Participation matters","1"
"VGVhY2hlci0yMDAzNTM0","2003534","Kate","Wilkins","Law","1.9","3.8","5","0","3","1","0","0","1","5","4","0","1","5","0","0","Tough grader","3","Participation matters","2","Skip class? You won't pass.","1","Tests are tough","1","Lecture heavy","1"
"VGVhY2hlci0yNjA2NTE2","2606516","Jingbo","Shang","Data Science","3.6","2.1","16","81.25","2","2","3","3","6","16","0","0","3","14","2","0","Caring","5","EXTRA CREDIT","4","Gives good feedback","3","Respected","3","Accessible outside class","3"
"VGVhY2hlci0yNjU2MjQx","2656241","Andrew","deWaard","Communication","2.5","3.8","63","38.0952","30","7","5","7","14","63","64","0","0","70","3","0","Get ready to read","36","Tough grader","24","Test heavy","24","Lecture heavy","22","Graded by few things","16"
"VGVhY2hlci0yMDcwMDMw","2070030","Joe","Cantrell","Music","4.3","2.4","12","75","1","0","1","2","8","12","10","0","2","14","0","0","Get ready to read","7","Hilarious","6","Lecture heavy","6","Tough grader","2","Participation matters","2"
"VGVhY2hlci0yNzc0MjYx","2774261","Patricia","Hidalgo-Gonzalez","Engineering","1.5","4.5","2","0","1","1","0","0","0","2","1","0","0","3","0","0","Get ready to read","2","Tough grader","1","Participation matters","1","Lots of homework","1","Hilarious","1"
"VGVhY2hlci0yNzc1NTIx","2775521","Mark","Nesbitt","Chemistry","3.6","2.9","11","72.7273","3","1","0","1","6","11","1","0","0","12","0","0","Clear grading criteria","5","Caring","4","Gives good feedback","3","Test heavy","3","Tough grader","1"
"VGVhY2hlci0yMDQyNzA0","2042704","Antonio","Sanchez","Engineering","3.8","2.9","12","66.6667","1","2","1","1","7","12","4","0","1","13","0","0","Lots of homework","8","Hilarious","6","Amazing lectures ","4","Tough grader","3","Get ready to read","2"
"VGVhY2hlci0xMjEwOTg3","1210987","Josh","Figueroa","Chemistry","3.1","3.6","22","27.2727","8","1","0","6","7","22","4","0","12","16","0","11","Tough grader","6","Skip class? You won't pass.","2","Inspirational","2","Graded by few things","2","Amazing lectures ","1"
"VGVhY2hlci0yMzg0NjYy","2384662","Timothy","Brady","Psychology","4.5","3","52","86.5385","5","1","0","2","44","52","13","0","2","54","2","0","Amazing lectures ","30","Hilarious","18","Clear grading criteria","12","Caring","12","Lecture heavy","8"
"VGVhY2hlci0yNTUwOTg4","2550988","Titan","Alon","Economics","4","3.1","17","82.3529","3","0","0","5","9","17","4","0","3","17","0","0","Test heavy","6","Amazing lectures ","5","Graded by few things","4","Inspirational","3","Tough grader","2"
"VGVhY2hlci04OTM2Nzg=","893678","Ethan","Hollander","Political Science","4.2","2.7","31","50","0","1","4","9","17","31","1","0","32","2","0","32","Tough grader","2","Get ready to read","2","Beware of pop quizzes","2","","","",""
"VGVhY2hlci05MTUyNjk=","915269","Jana","Fortier","Anthropology","4.1","2.6","41","76.9231","1","3","6","8","23","41","13","0","33","13","1","31","Get ready to read","6","Gives good feedback","5","EXTRA CREDIT","4","Graded by few things","4","Participation matters","3"
"VGVhY2hlci0zMDc4MDA1","3078005","Amanda","Miller","Public Health","5","1.5","4","100","0","0","0","0","4","4","3","0","0","5","0","0","Amazing lectures ","4","Caring","3","Accessible outside class","3","Group projects","2","Hilarious","2"
"VGVhY2hlci0zMDgyMDM2","3082036","Alex","Chaim","Biology","4","2.7","3","100","0","0","1","1","1","3","0","0","0","3","0","0","Participation matters","2","Graded by few things","2","Amazing lectures ","1","Clear grading criteria","1","",""
"VGVhY2hlci0xNzA4NjI=","170862","John","Kosmatka","Engineering","2.6","4.1","40","10.5263","16","5","4","6","9","40","7","0","22","23","1","19","Lots of homework","11","Tough grader","10","Lecture heavy","7","Test heavy","6","Get ready to read","3"
"VGVhY2hlci0yMzI2NTIw","2326520","Lily","Hoang","Literature","4.4","1.8","5","80","0","0","1","1","3","5","2","0","0","6","0","0","Get ready to read","4","Participation matters","2","Gives good feedback","2","Hilarious","2","Group projects","1"
"VGVhY2hlci0yOTk0NDQ4","2994448","Stephen","de Filippo","Music","5","1.3","3","100","0","0","0","0","3","3","1","0","0","3","0","0","Clear grading criteria","2","Respected","2","EXTRA CREDIT","1","Amazing lectures ","1","Inspirational","1"
"VGVhY2hlci0yNTc0NTUx","2574551","Dmitri","Zurita","Visual Arts","4.7","2.9","12","91.6667","1","0","0","0","11","12","13","0","1","13","3","0","Gives good feedback","7","Inspirational","7","Caring","7","Participation matters","2","Amazing lectures ","2"
"VGVhY2hlci0zMDg2Nzgx","3086781","Ana Maria","Alvarez","Theater","5","3","8","100","0","0","0","0","8","8","8","0","0","7","1","0","Participation matters","4","Amazing lectures ","3","Gives good feedback","3","Caring","3","Inspirational","2"
"VGVhY2hlci0yNzY5NTY5","2769569","Sujal","Phadke","Biological Sciences","1","4.5","2","0","2","0","0","0","0","2","0","0","2","3","0","0","Tough grader","1","Lots of homework","1","Graded by few things","1","","","",""
"VGVhY2hlci0yOTkzNjky","2993692","Alex","Rodriguez Aispuro","Linguistics","2.2","4.6","5","20","3","0","0","2","0","5","0","0","0","6","0","0","Lecture heavy","2","Participation matters","1","Beware of pop quizzes","1","Caring","1","Graded by few things","1"
"VGVhY2hlci0yMDUxMTQ3","2051147","Ayden","Maralani","Engineering","4.2","3.3","25","79.1667","4","0","1","1","19","25","9","0","1","31","0","0","Respected","13","Caring","10","Amazing lectures ","6","Inspirational","6","Gives good feedback","5"
"VGVhY2hlci0yMDU1ODYy","2055862","Sheri ","Hartman","Public Health","3.1","2.5","12","40","1","2","5","2","2","12","9","0","3","14","1","0","Group projects","11","Tough grader","4","EXTRA CREDIT","3","Caring","2","Test heavy","2"
"VGVhY2hlci0yMTk0MjM0","2194234","Maralani","Ayden","Engineering","3.8","4","5","80","1","0","1","0","3","5","4","0","0","6","0","0","Amazing lectures ","3","Caring","3","Respected","3","Inspirational","2","Lecture heavy","2"
"VGVhY2hlci0yMjk1MTcx","2295171","Piya","Pal","Engineering","3","4.4","24","54.1667","10","1","2","1","10","24","11","0","0","40","0","0","Lots of homework","12","Tough grader","11","Test heavy","8","Lecture heavy","4","Participation matters","3"
"VGVhY2hlci0yNzY4NDIw","2768420","Erik","Romero","Chemistry","3.4","3.8","18","61.1111","3","3","2","3","7","18","0","0","0","18","1","0","Caring","8","Tough grader","7","Test heavy","6","Accessible outside class","5","Clear grading criteria","4"
"VGVhY2hlci03ODUy","7852","Page","Dubois","Literature","3.6","2.6","128","73.8462","8","14","23","44","39","128","24","0","69","90","2","52","Get ready to read","35","Lecture heavy","35","Graded by few things","20","Respected","14","Hilarious","13"
